date,week,year,carrier,route,buses,passengers,date_parsed,month,quarter,week_of_year,day_of_year,month_name
3/5 - 7/5,Week 18,2021,NJ Transit,commuter,2234.0,31768.0,2021-05-03,5.0,2.0,18,123.0,May
3/5 - 7/5,Week 18,2021,Lakeland,commuter,14.0,331.0,2021-05-03,5.0,2.0,18,123.0,May
3/5 - 7/5,Week 18,2021,Trailways,intercity,13.0,353.0,2021-05-03,5.0,2.0,18,123.0,May
3/5 - 7/5,Week 18,2021,Coach USA,commuter,85.0,1846.0,2021-05-03,5.0,2.0,18,123.0,May
3/5 - 7/5,Week 18,2021,TransBridge,commuter,12.0,373.0,2021-05-03,5.0,2.0,18,123.0,May
3/5 - 7/5,Week 18,2021,Peter Pan/Bonanza,intercity,19.0,504.0,2021-05-03,5.0,2.0,18,123.0,May
10/5 - 14/5,Week 19,2021,TransBridge,commuter,12.0,386.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,Coach USA,commuter,84.0,1906.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,Peter Pan/Bonanza,intercity,20.0,632.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,HCEE - Community,commuter,85.0,1369.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,Trailways,intercity,14.0,383.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,Greyhound,intercity,41.0,1228.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,NJ Transit,commuter,2227.0,32304.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,Martz,commuter,14.0,528.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,Academy,commuter,36.0,689.0,2021-05-10,5.0,2.0,19,130.0,May
10/5 - 14/5,Week 19,2021,Lakeland,commuter,14.0,350.0,2021-05-10,5.0,2.0,19,130.0,May
17/5 - 21/5,Week 20,2021,HCEE - Community,commuter,88.0,1322.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,Peter Pan/Bonanza,intercity,24.0,740.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,TransBridge,commuter,12.0,399.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,Coach USA,commuter,84.0,1929.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,Trailways,intercity,13.0,405.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,Lakeland,commuter,14.0,374.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,NJ Transit,commuter,2118.0,33781.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,Martz,commuter,14.0,541.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,Greyhound,intercity,43.0,1277.0,2021-05-17,5.0,2.0,20,137.0,May
17/5 - 21/5,Week 20,2021,Academy,commuter,36.0,699.0,2021-05-17,5.0,2.0,20,137.0,May
24/5 - 28/5,Week 21,2021,HCEE - Community,commuter,88.0,1322.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,Peter Pan/Bonanza,intercity,21.0,619.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,TransBridge,commuter,12.0,426.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,Coach USA,commuter,86.0,2003.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,Trailways,intercity,15.0,409.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,NJ Transit,commuter,2245.0,34615.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,Martz,commuter,15.0,570.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,Greyhound,intercity,51.0,1492.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,Academy,commuter,36.0,699.0,2021-05-24,5.0,2.0,21,144.0,May
24/5 - 28/5,Week 21,2021,Lakeland,commuter,14.0,395.0,2021-05-24,5.0,2.0,21,144.0,May
31/5 - 4/6,Week 22,2021,Lakeland,commuter,14.0,403.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,Academy,commuter,36.0,763.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,Greyhound,intercity,54.0,1494.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,Martz,commuter,15.0,573.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,NJ Transit,commuter,2238.0,35698.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,Trailways,intercity,16.0,398.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,Coach USA,commuter,87.0,2076.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,TransBridge,commuter,12.0,421.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,Peter Pan/Bonanza,intercity,27.4,785.0,2021-05-31,5.0,2.0,22,151.0,May
31/5 - 4/6,Week 22,2021,HCEE - Community,commuter,88.0,1322.0,2021-05-31,5.0,2.0,22,151.0,May
7/6 - 11/6,Week 23,2021,TransBridge,commuter,13.0,409.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,Coach USA,commuter,90.0,2172.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,Peter Pan/Bonanza,intercity,21.0,570.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,HCEE - Community,commuter,96.0,1446.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,Trailways,intercity,15.0,363.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,Greyhound,intercity,51.0,1384.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,NJ Transit,commuter,2261.0,35636.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,Martz,commuter,15.0,610.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,Academy,commuter,36.0,763.0,2021-06-07,6.0,2.0,23,158.0,June
7/6 - 11/6,Week 23,2021,Lakeland,commuter,19.0,445.0,2021-06-07,6.0,2.0,23,158.0,June
14/6 - 18/6,Week 24,2021,HCEE - Community,commuter,95.0,1346.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,DeCamp,commuter,16.0,87.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,Peter Pan/Bonanza,intercity,21.0,674.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,TransBridge,commuter,13.0,440.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,Coach USA,commuter,91.0,2306.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,Trailways,intercity,17.0,426.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,Lakeland,commuter,19.0,480.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,NJ Transit,commuter,2188.0,39437.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,Martz,commuter,15.0,613.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,Greyhound,intercity,52.0,1477.0,2021-06-14,6.0,2.0,24,165.0,June
14/6 - 18/6,Week 24,2021,Academy,commuter,36.0,792.0,2021-06-14,6.0,2.0,24,165.0,June
21/6 - 25/6,Week 25,2021,HCEE - Community,commuter,94.0,1448.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,DeCamp,commuter,16.0,118.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,Peter Pan/Bonanza,intercity,30.0,855.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,TransBridge,commuter,14.0,465.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,Coach USA,commuter,91.0,2347.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,Academy,commuter,36.0,789.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,Lakeland,commuter,19.0,505.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,NJ Transit,commuter,2215.0,39951.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,Martz,commuter,16.0,635.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,Greyhound,intercity,55.0,1535.0,2021-06-21,6.0,2.0,25,172.0,June
21/6 - 25/6,Week 25,2021,Trailways,intercity,17.0,428.0,2021-06-21,6.0,2.0,25,172.0,June
28/6 - 2/7,Week 26,2021,TransBridge,commuter,14.0,454.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,HCEE - Community,commuter,94.0,1448.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,DeCamp,commuter,16.0,132.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,Peter Pan/Bonanza,intercity,31.0,1102.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,Coach USA,commuter,92.0,2363.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,Trailways,intercity,17.0,479.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,Lakeland,commuter,20.0,512.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,NJ Transit,commuter,2126.0,39282.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,Martz,commuter,17.0,669.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,Greyhound,intercity,60.0,1819.0,2021-06-28,6.0,2.0,26,179.0,June
28/6 - 2/7,Week 26,2021,Academy,commuter,36.0,923.0,2021-06-28,6.0,2.0,26,179.0,June
5/7 - 9/7,Week 27,2021,DeCamp,commuter,16.0,155.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,Peter Pan/Bonanza,intercity,34.0,1262.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,TransBridge,commuter,14.0,480.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,Coach USA,commuter,94.0,2459.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,Trailways,intercity,19.0,492.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,HCEE - Community,commuter,93.0,1437.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,NJ Transit,commuter,2126.0,39100.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,Martz,commuter,18.0,686.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,Greyhound,intercity,61.0,1850.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,Academy,commuter,35.0,778.0,2021-07-05,7.0,3.0,27,186.0,July
5/7 - 9/7,Week 27,2021,Lakeland,commuter,20.0,543.0,2021-07-05,7.0,3.0,27,186.0,July
12/7 - 16/12,Week 28,2021,HCEE - Community,commuter,93.0,1437.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,DeCamp,commuter,16.0,188.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,Peter Pan/Bonanza,intercity,34.0,1262.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,TransBridge,commuter,14.0,467.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,Coach USA,commuter,95.0,2630.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,Trailways,intercity,17.0,421.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,NJ Transit,commuter,2135.0,40256.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,Martz,commuter,17.0,670.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,Greyhound,intercity,61.0,1850.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,Academy,commuter,35.0,843.0,2021-07-12,7.0,3.0,28,193.0,July
12/7 - 16/12,Week 28,2021,Lakeland,commuter,20.0,557.0,2021-07-12,7.0,3.0,28,193.0,July
19/7 - 23/7,Week 29,2021,Coach USA,commuter,99.0,2716.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,DeCamp,commuter,16.0,194.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,Peter Pan/Bonanza,intercity,25.0,819.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,TransBridge,commuter,15.0,495.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,Trailways,intercity,17.0,451.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,HCEE - Community,commuter,89.0,1455.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,NJ Transit,commuter,2097.0,39440.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,Academy,commuter,35.0,869.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,Lakeland,commuter,20.0,579.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,Martz,commuter,17.0,704.0,2021-07-19,7.0,3.0,29,200.0,July
19/7 - 23/7,Week 29,2021,Greyhound,intercity,58.0,1685.0,2021-07-19,7.0,3.0,29,200.0,July
26/7 - 30/7,Week 30,2021,HCEE - Community,commuter,94.0,1530.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,DeCamp,commuter,16.0,189.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,Peter Pan/Bonanza,intercity,25.0,770.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,TransBridge,commuter,15.0,484.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,Coach USA,commuter,101.0,2776.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,NJ Transit,commuter,2080.0,40047.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,Martz,commuter,17.0,680.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,Greyhound,intercity,59.0,1672.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,Academy,commuter,35.0,872.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,Lakeland,commuter,20.0,578.0,2021-07-26,7.0,3.0,30,207.0,July
26/7 - 30/7,Week 30,2021,Trailways,intercity,17.0,468.0,2021-07-26,7.0,3.0,30,207.0,July
2/8 - 6/8,Week 31,2021,Coach USA,commuter,102.0,2740.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,HCEE - Community,commuter,94.0,1530.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,DeCamp,commuter,16.0,198.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,Peter Pan/Bonanza,intercity,25.0,790.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,TransBridge,commuter,15.0,495.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,Trailways,intercity,18.0,464.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,NJ Transit,commuter,2116.0,40106.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,Martz,commuter,17.0,695.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,Greyhound,intercity,60.0,1724.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,Academy,commuter,36.0,869.0,2021-08-02,8.0,3.0,31,214.0,August
2/8 - 6/8,Week 31,2021,Lakeland,commuter,20.0,582.0,2021-08-02,8.0,3.0,31,214.0,August
9/8 - 13/8,Week 32,2021,HCEE - Community,commuter,99.0,1558.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,DeCamp,commuter,16.0,182.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,Peter Pan/Bonanza,intercity,25.0,835.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,TransBridge,commuter,15.0,479.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,Coach USA,commuter,103.0,2666.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,Trailways,intercity,17.0,469.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,NJ Transit,commuter,2140.0,40372.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,Martz,commuter,17.0,697.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,Greyhound,intercity,58.0,1890.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,Academy,commuter,35.0,826.0,2021-08-09,8.0,3.0,32,221.0,August
9/8 - 13/8,Week 32,2021,Lakeland,commuter,20.0,582.0,2021-08-09,8.0,3.0,32,221.0,August
23/8 - 27/8,Week 34,2021,TransBridge,commuter,17.0,458.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,HCEE - Community,commuter,90.0,1438.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,DeCamp,commuter,16.0,203.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,Peter Pan/Bonanza,intercity,26.0,908.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,Coach USA,commuter,110.0,2555.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,Trailways,intercity,19.0,516.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,Lakeland,commuter,20.0,551.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,NJ Transit,commuter,2141.0,40837.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,Martz,commuter,17.0,652.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,Greyhound,intercity,59.0,1888.0,2021-08-23,8.0,3.0,34,235.0,August
23/8 - 27/8,Week 34,2021,Academy,commuter,35.0,780.0,2021-08-23,8.0,3.0,34,235.0,August
30/8 - 3/9,Week 35,2021,DeCamp,commuter,16.0,199.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,Peter Pan/Bonanza,intercity,24.0,709.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,TransBridge,commuter,17.0,420.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,Coach USA,commuter,109.0,2521.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,Trailways,intercity,18.0,498.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,HCEE - Community,commuter,92.0,1426.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,NJ Transit,commuter,2019.0,36433.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,Martz,commuter,17.0,622.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,Greyhound,intercity,58.0,1687.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,Academy,commuter,35.0,799.0,2021-08-30,8.0,3.0,35,242.0,August
30/8 - 3/9,Week 35,2021,Lakeland,commuter,20.0,521.0,2021-08-30,8.0,3.0,35,242.0,August
6/9 - 10/9,Week 36,2021,HCEE - Community,commuter,82.0,1441.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,DeCamp,commuter,16.0,218.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,Peter Pan/Bonanza,intercity,24.0,776.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,TransBridge,commuter,17.0,500.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,Coach USA,commuter,108.0,2864.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,Trailways,intercity,21.0,680.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,NJ Transit,commuter,2132.0,41099.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,Martz,commuter,17.0,679.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,Greyhound,intercity,61.0,1707.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,Academy,commuter,34.0,791.0,2021-09-06,9.0,3.0,36,249.0,September
6/9 - 10/9,Week 36,2021,Lakeland,commuter,25.0,604.0,2021-09-06,9.0,3.0,36,249.0,September
13/9 - 17/9,Week 37,2021,Coach USA,commuter,121.0,3155.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,DeCamp,commuter,16.0,257.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,Peter Pan/Bonanza,intercity,28.0,618.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,TransBridge,commuter,17.0,525.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,Trailways,intercity,18.0,370.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,HCEE - Community,commuter,93.0,1534.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,NJ Transit,commuter,2120.0,45441.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,Academy,commuter,34.0,952.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,Lakeland,commuter,25.0,674.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,Martz,commuter,17.0,693.0,2021-09-13,9.0,3.0,37,256.0,September
13/9 - 17/9,Week 37,2021,Greyhound,intercity,59.0,1388.0,2021-09-13,9.0,3.0,37,256.0,September
20/9 - 24/9,Week 38,2021,HCEE - Community,commuter,97.0,1600.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,DeCamp,commuter,16.0,264.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,Peter Pan/Bonanza,intercity,28.0,689.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,TransBridge,commuter,17.0,547.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,Coach USA,commuter,123.0,3321.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,NJ Transit,commuter,2138.0,45660.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,Martz,commuter,17.0,695.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,Greyhound,intercity,56.0,1351.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,Academy,commuter,33.0,1007.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,Lakeland,commuter,25.0,673.0,2021-09-20,9.0,3.0,38,263.0,September
20/9 - 24/9,Week 38,2021,Trailways,intercity,17.0,397.0,2021-09-20,9.0,3.0,38,263.0,September
27/9 - 1/10,Week 39,2021,Coach USA,commuter,125.0,3351.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,HCEE - Community,commuter,97.0,1600.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,DeCamp,commuter,16.0,274.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,Peter Pan/Bonanza,intercity,29.0,761.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,TransBridge,commuter,17.0,527.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,Trailways,intercity,17.0,395.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,NJ Transit,commuter,2146.0,45840.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,Martz,commuter,17.0,688.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,Greyhound,intercity,55.0,1306.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,Academy,commuter,34.0,970.0,2021-09-27,9.0,3.0,39,270.0,September
27/9 - 1/10,Week 39,2021,Lakeland,commuter,25.0,692.0,2021-09-27,9.0,3.0,39,270.0,September
4/10 - 8/10,Week 40,2021,HCEE - Community,commuter,101.0,1555.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,DeCamp,commuter,16.0,277.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,Peter Pan/Bonanza,intercity,29.0,720.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,TransBridge,commuter,17.0,575.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,Coach USA,commuter,124.0,3498.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,Trailways,intercity,17.0,411.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,NJ Transit,commuter,2153.0,48102.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,Martz,commuter,17.0,708.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,Greyhound,intercity,55.0,1219.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,Academy,commuter,34.0,1016.0,2021-10-04,10.0,4.0,40,277.0,October
4/10 - 8/10,Week 40,2021,Lakeland,commuter,25.0,710.0,2021-10-04,10.0,4.0,40,277.0,October
