carrier,year,week,date,forecasted_passengers,market_share,date_key,month_name
TransBridge,2029,50,2029-12-10,505.8763442901076,0.006709914969048953,20291210,December
TransBridge,2029,51,2029-12-17,398.5903871802946,0.006709914969048953,20291217,December
TransBridge,2029,52,2029-12-24,360.8630777664639,0.006709914969048953,20291224,December
TransBridge,2029,1,2029-12-31,572.4653079038245,0.006709914969048953,20291231,December
TransBridge,2030,2,2030-01-07,520.1522803761467,0.006532307734826343,20300107,January
TransBridge,2030,3,2030-01-14,520.3775086420729,0.006532307734826343,20300114,January
TransBridge,2030,4,2030-01-21,517.2365336640448,0.006532307734826343,20300121,January
TransBridge,2030,5,2030-01-28,520.6986261056962,0.006532307734826343,20300128,January
TransBridge,2030,6,2030-02-04,520.7360291784302,0.006532307734826343,20300204,February
TransBridge,2030,7,2030-02-11,530.7006819663176,0.006532307734826343,20300211,February
TransBridge,2030,8,2030-02-18,536.0539407768886,0.006532307734826343,20300218,February
TransBridge,2030,9,2030-02-25,544.3511055120788,0.006532307734826343,20300225,February
TransBridge,2030,10,2030-03-04,539.4872264075095,0.006532307734826343,20300304,March
TransBridge,2030,11,2030-03-11,544.0151329141196,0.006532307734826343,20300311,March
TransBridge,2030,12,2030-03-18,545.6455718302487,0.006532307734826343,20300318,March
TransBridge,2030,13,2030-03-25,545.8578959232244,0.006532307734826343,20300325,March
TransBridge,2030,14,2030-04-01,550.7270420474741,0.006532307734826343,20300401,April
TransBridge,2030,15,2030-04-08,542.1734802890086,0.006532307734826343,20300408,April
TransBridge,2030,16,2030-04-15,545.2845312016382,0.006532307734826343,20300415,April
TransBridge,2030,17,2030-04-22,458.5178638317842,0.006532307734826343,20300422,April
TransBridge,2030,18,2030-04-29,434.3003579627998,0.006532307734826343,20300429,April
TransBridge,2030,19,2030-05-06,547.4765394048137,0.006532307734826343,20300506,May
TransBridge,2030,20,2030-05-13,550.6423985093427,0.006532307734826343,20300513,May
TransBridge,2030,21,2030-05-20,461.10387233070986,0.006532307734826343,20300520,May
TransBridge,2030,22,2030-05-27,449.71464035267866,0.006532307734826343,20300527,May
TransBridge,2030,23,2030-06-03,512.7738034108545,0.006532307734826343,20300603,June
TransBridge,2030,24,2030-06-10,535.8381193008142,0.006532307734826343,20300610,June
TransBridge,2030,25,2030-06-17,518.365191486742,0.006532307734826343,20300617,June
TransBridge,2030,26,2030-06-24,521.579209013125,0.006532307734826343,20300624,June
TransBridge,2030,27,2030-07-01,519.3700496332417,0.006532307734826343,20300701,July
TransBridge,2030,28,2030-07-08,533.6328282083275,0.006532307734826343,20300708,July
TransBridge,2030,29,2030-07-15,544.6588528514295,0.006532307734826343,20300715,July
TransBridge,2030,30,2030-07-22,545.824307401776,0.006532307734826343,20300722,July
TransBridge,2030,31,2030-07-29,541.2614611697661,0.006532307734826343,20300729,July
TransBridge,2030,32,2030-08-05,543.0625573133404,0.006532307734826343,20300805,August
TransBridge,2030,33,2030-08-12,542.5368931753748,0.006532307734826343,20300812,August
TransBridge,2030,34,2030-08-19,547.4382713290771,0.006532307734826343,20300819,August
TransBridge,2030,35,2030-08-26,546.3882043261302,0.006532307734826343,20300826,August
TransBridge,2030,36,2030-09-02,549.6973234966982,0.006532307734826343,20300902,September
TransBridge,2030,37,2030-09-09,536.2652257865668,0.006532307734826343,20300909,September
TransBridge,2030,38,2030-09-16,548.5130508266304,0.006532307734826343,20300916,September
TransBridge,2030,39,2030-09-23,553.1371306863614,0.006532307734826343,20300923,September
TransBridge,2030,40,2030-09-30,546.3108642130295,0.006532307734826343,20300930,September
TransBridge,2030,41,2030-10-07,551.3895233319159,0.006532307734826343,20301007,October
TransBridge,2030,42,2030-10-14,552.6787815524139,0.006532307734826343,20301014,October
TransBridge,2030,43,2030-10-21,554.6196560430657,0.006532307734826343,20301021,October
TransBridge,2030,44,2030-10-28,560.504249476455,0.006532307734826343,20301028,October
TransBridge,2030,45,2030-11-04,549.8850916223857,0.006532307734826343,20301104,November
TransBridge,2030,46,2030-11-11,556.4266763056485,0.006532307734826343,20301111,November
TransBridge,2030,47,2030-11-18,408.97551439844466,0.006532307734826343,20301118,November
TransBridge,2030,48,2030-11-25,388.47637046339577,0.006532307734826343,20301125,November
TransBridge,2030,49,2030-12-02,461.5846787110611,0.006532307734826343,20301202,December
TransBridge,2030,50,2030-12-09,473.21312859500426,0.006532307734826343,20301209,December
TransBridge,2030,51,2030-12-16,374.9967661858503,0.006532307734826343,20301216,December
TransBridge,2030,52,2030-12-23,344.5868876824866,0.006532307734826343,20301223,December
Trailways,2026,2,2026-01-05,553.5639141838243,0.005974487395452928,20260105,January
Trailways,2026,3,2026-01-12,556.4931405523256,0.005974487395452928,20260112,January
Trailways,2026,4,2026-01-19,553.9912128162459,0.005974487395452928,20260119,January
Trailways,2026,5,2026-01-26,553.4534873416327,0.005974487395452928,20260126,January
Trailways,2026,6,2026-02-02,557.8198876167107,0.005974487395452928,20260202,February
Trailways,2026,7,2026-02-09,547.3913681969917,0.005974487395452928,20260209,February
Trailways,2026,8,2026-02-16,565.8125366355903,0.005974487395452928,20260216,February
Trailways,2026,9,2026-02-23,575.8758061877726,0.005974487395452928,20260223,February
Trailways,2026,10,2026-03-02,584.9186374432428,0.005974487395452928,20260302,March
Trailways,2026,11,2026-03-09,582.1691636193935,0.005974487395452928,20260309,March
Trailways,2026,12,2026-03-16,582.096355220013,0.005974487395452928,20260316,March
Trailways,2026,13,2026-03-23,585.0133045870729,0.005974487395452928,20260323,March
Trailways,2026,14,2026-03-30,586.3598455940564,0.005974487395452928,20260330,March
Trailways,2026,15,2026-04-06,591.2807055862729,0.005974487395452928,20260406,April
Trailways,2026,16,2026-04-13,582.6475174409513,0.005974487395452928,20260413,April
Trailways,2026,17,2026-04-20,589.5413449889223,0.005974487395452928,20260420,April
Trailways,2026,18,2026-04-27,535.2366514040651,0.005974487395452928,20260427,April
Trailways,2026,19,2026-05-04,497.8067733188441,0.005974487395452928,20260504,May
Trailways,2026,20,2026-05-11,586.9134305199763,0.005974487395452928,20260511,May
Trailways,2026,21,2026-05-18,594.8994551114127,0.005974487395452928,20260518,May
Trailways,2026,22,2026-05-25,541.8257595580204,0.005974487395452928,20260525,May
Trailways,2026,23,2026-06-01,521.5494545042917,0.005974487395452928,20260601,June
Trailways,2026,24,2026-06-08,537.6352141087038,0.005974487395452928,20260608,June
Trailways,2026,25,2026-06-15,567.7510731184746,0.005974487395452928,20260615,June
Trailways,2026,26,2026-06-22,551.240627954419,0.005974487395452928,20260622,June
Trailways,2026,27,2026-06-29,556.150368890951,0.005974487395452928,20260629,June
Trailways,2026,28,2026-07-06,572.8191224948431,0.005974487395452928,20260706,July
Trailways,2026,29,2026-07-13,583.8869264957882,0.005974487395452928,20260713,July
Trailways,2026,30,2026-07-20,589.0065450944129,0.005974487395452928,20260720,July
Trailways,2026,31,2026-07-27,581.3010545908634,0.005974487395452928,20260727,July
Trailways,2026,32,2026-08-03,580.9469411107514,0.005974487395452928,20260803,August
Trailways,2026,33,2026-08-10,580.9555459543449,0.005974487395452928,20260810,August
Trailways,2026,34,2026-08-17,580.9414417258714,0.005974487395452928,20260817,August
Trailways,2026,35,2026-08-24,589.042560187683,0.005974487395452928,20260824,August
Trailways,2026,36,2026-08-31,585.847976761589,0.005974487395452928,20260831,August
Trailways,2026,37,2026-09-07,591.2519038696039,0.005974487395452928,20260907,September
Trailways,2026,38,2026-09-14,570.8652802473156,0.005974487395452928,20260914,September
Trailways,2026,39,2026-09-21,586.4068803711773,0.005974487395452928,20260921,September
Trailways,2026,40,2026-09-28,592.7766735345405,0.005974487395452928,20260928,September
Trailways,2026,41,2026-10-05,586.050468986379,0.005974487395452928,20261005,October
Trailways,2026,42,2026-10-12,592.2397774423202,0.005974487395452928,20261012,October
Trailways,2026,43,2026-10-19,594.8592248892222,0.005974487395452928,20261019,October
Trailways,2026,44,2026-10-26,596.0686597037403,0.005974487395452928,20261026,October
Trailways,2026,45,2026-11-02,602.8661757503618,0.005974487395452928,20261102,November
Trailways,2026,46,2026-11-09,588.5020203909626,0.005974487395452928,20261109,November
Trailways,2026,47,2026-11-16,430.5257348625213,0.005974487395452928,20261116,November
Trailways,2026,48,2026-11-23,404.5155198765401,0.005974487395452928,20261123,November
Trailways,2026,49,2026-11-30,446.43325987425493,0.005974487395452928,20261130,November
Trailways,2026,50,2026-12-07,471.7397039608602,0.005974487395452928,20261207,December
Trailways,2026,51,2026-12-14,377.70861119380305,0.005974487395452928,20261214,December
Trailways,2026,52,2026-12-21,343.75811958007426,0.005974487395452928,20261221,December
Trailways,2026,53,2026-12-28,353.43538820840536,0.005974487395452928,20261228,December
Trailways,2027,1,2027-01-04,489.94226774542733,0.0055024943979045384,20270104,January
Trailways,2027,2,2027-01-11,489.4802703460634,0.0055024943979045384,20270111,January
Trailways,2027,3,2027-01-18,489.6701879804302,0.0055024943979045384,20270118,January
Trailways,2027,4,2027-01-25,488.2042339113291,0.0055024943979045384,20270125,January
Trailways,2027,5,2027-02-01,504.1321322308502,0.0055024943979045384,20270201,February
Trailways,2027,6,2027-02-08,503.71250747278617,0.0055024943979045384,20270208,February
Trailways,2027,7,2027-02-15,511.3252282602656,0.0055024943979045384,20270215,February
Trailways,2027,8,2027-02-22,513.0962274734902,0.0055024943979045384,20270222,February
Trailways,2027,9,2027-03-01,521.4865113121494,0.0055024943979045384,20270301,March
Trailways,2027,10,2027-03-08,512.0525866495861,0.0055024943979045384,20270308,March
Trailways,2027,11,2027-03-15,521.9863012565747,0.0055024943979045384,20270315,March
Trailways,2027,12,2027-03-22,519.9639087237779,0.0055024943979045384,20270322,March
Trailways,2027,13,2027-03-29,520.6848187878812,0.0055024943979045384,20270329,March
Trailways,2027,14,2027-04-05,526.2295640085409,0.0055024943979045384,20270405,April
Trailways,2027,15,2027-04-12,511.0246206888778,0.0055024943979045384,20270412,April
Trailways,2027,16,2027-04-19,518.1377798847261,0.0055024943979045384,20270419,April
Trailways,2027,17,2027-04-26,323.1269588299885,0.0055024943979045384,20270426,April
Trailways,2027,18,2027-05-03,310.5888506801602,0.0055024943979045384,20270503,May
Trailways,2027,19,2027-05-10,523.451588433627,0.0055024943979045384,20270510,May
Trailways,2027,20,2027-05-17,518.8623767434516,0.0055024943979045384,20270517,May
Trailways,2027,21,2027-05-24,323.9349719922483,0.0055024943979045384,20270524,May
Trailways,2027,22,2027-05-31,316.3077392450777,0.0055024943979045384,20270531,May
Trailways,2027,23,2027-06-07,499.4833648185478,0.0055024943979045384,20270607,June
Trailways,2027,24,2027-06-14,505.95239464850124,0.0055024943979045384,20270614,June
Trailways,2027,25,2027-06-21,487.80507112633455,0.0055024943979045384,20270621,June
Trailways,2027,26,2027-06-28,491.24032214258824,0.0055024943979045384,20270628,June
Trailways,2027,27,2027-07-05,493.73952158565487,0.0055024943979045384,20270705,July
Trailways,2027,28,2027-07-12,498.1892643638089,0.0055024943979045384,20270712,July
Trailways,2027,29,2027-07-19,512.8714464041215,0.0055024943979045384,20270719,July
Trailways,2027,30,2027-07-26,517.9729537445751,0.0055024943979045384,20270726,July
Trailways,2027,31,2027-08-02,513.8949450178347,0.0055024943979045384,20270802,August
Trailways,2027,32,2027-08-09,519.9017794825592,0.0055024943979045384,20270809,August
Trailways,2027,33,2027-08-16,518.7468009048935,0.0055024943979045384,20270816,August
Trailways,2027,34,2027-08-23,518.7677410722016,0.0055024943979045384,20270823,August
Trailways,2027,35,2027-08-30,520.5795337709575,0.0055024943979045384,20270830,August
Trailways,2027,36,2027-09-06,523.4098974775566,0.0055024943979045384,20270906,September
Trailways,2027,37,2027-09-13,515.3301855043762,0.0055024943979045384,20270913,September
Trailways,2027,38,2027-09-20,529.0851791085628,0.0055024943979045384,20270920,September
Trailways,2027,39,2027-09-27,528.2611637627887,0.0055024943979045384,20270927,September
Trailways,2027,40,2027-10-04,523.1925601992892,0.0055024943979045384,20271004,October
Trailways,2027,41,2027-10-11,525.8743777325795,0.0055024943979045384,20271011,October
Trailways,2027,42,2027-10-18,525.5994889164151,0.0055024943979045384,20271018,October
Trailways,2027,43,2027-10-25,530.2212912893076,0.0055024943979045384,20271025,October
Trailways,2027,44,2027-11-01,528.0860495263308,0.0055024943979045384,20271101,November
Trailways,2027,45,2027-11-08,527.6062682555503,0.0055024943979045384,20271108,November
Trailways,2027,46,2027-11-15,527.2283646095406,0.0055024943979045384,20271115,November
Trailways,2027,47,2027-11-22,374.3355651438427,0.0055024943979045384,20271122,November
Trailways,2027,48,2027-11-29,334.91681657371356,0.0055024943979045384,20271129,November
Trailways,2027,49,2027-12-06,440.2201770890572,0.0055024943979045384,20271206,December
Trailways,2027,50,2027-12-13,445.16142131986106,0.0055024943979045384,20271213,December
Trailways,2027,51,2027-12-20,344.0582748855668,0.0055024943979045384,20271220,December
Trailways,2027,52,2027-12-27,307.3027523750806,0.0055024943979045384,20271227,December
Trailways,2028,1,2028-01-03,433.58365876695865,0.005067789518145847,20280103,January
Trailways,2028,2,2028-01-10,438.17897179809216,0.005067789518145847,20280110,January
Trailways,2028,3,2028-01-17,438.38772070178004,0.005067789518145847,20280117,January
Trailways,2028,4,2028-01-24,435.29617579168973,0.005067789518145847,20280124,January
Trailways,2028,5,2028-01-31,436.9248912167167,0.005067789518145847,20280131,January
Trailways,2028,6,2028-02-07,436.62416820158825,0.005067789518145847,20280207,February
Trailways,2028,7,2028-02-14,445.98019128017023,0.005067789518145847,20280214,February
Trailways,2028,8,2028-02-21,451.3601701560234,0.005067789518145847,20280221,February
Trailways,2028,9,2028-02-28,459.00272395867177,0.005067789518145847,20280228,February
Trailways,2028,10,2028-03-06,455.14303828612253,0.005067789518145847,20280306,March
Trailways,2028,11,2028-03-13,458.40679042214305,0.005067789518145847,20280313,March
Trailways,2028,12,2028-03-20,460.436130982983,0.005067789518145847,20280320,March
Trailways,2028,13,2028-03-27,460.5502648415127,0.005067789518145847,20280327,March
Trailways,2028,14,2028-04-03,464.84365411104625,0.005067789518145847,20280403,April
Trailways,2028,15,2028-04-10,458.13505765487935,0.005067789518145847,20280410,April
Trailways,2028,16,2028-04-17,460.3336189121396,0.005067789518145847,20280417,April
Trailways,2028,17,2028-04-24,398.5014814429589,0.005067789518145847,20280424,April
Trailways,2028,18,2028-05-01,374.8506008941377,0.005067789518145847,20280501,May
Trailways,2028,19,2028-05-08,461.8366378380033,0.005067789518145847,20280508,May
Trailways,2028,20,2028-05-15,465.8780755214995,0.005067789518145847,20280515,May
Trailways,2028,21,2028-05-22,401.10764411213756,0.005067789518145847,20280522,May
Trailways,2028,22,2028-05-29,390.25025655727535,0.005067789518145847,20280529,May
Trailways,2028,23,2028-06-05,428.86549877045354,0.005067789518145847,20280605,June
Trailways,2028,24,2028-06-12,452.2220697455415,0.005067789518145847,20280612,June
Trailways,2028,25,2028-06-19,436.54830897341634,0.005067789518145847,20280619,June
Trailways,2028,26,2028-06-26,439.4165589332068,0.005067789518145847,20280626,June
Trailways,2028,27,2028-07-03,436.70367537940035,0.005067789518145847,20280703,July
Trailways,2028,28,2028-07-10,451.0786402511298,0.005067789518145847,20280710,July
Trailways,2028,29,2028-07-17,460.47654774322086,0.005067789518145847,20280717,July
Trailways,2028,30,2028-07-24,460.9284698257832,0.005067789518145847,20280724,July
Trailways,2028,31,2028-07-31,456.74736863640135,0.005067789518145847,20280731,July
Trailways,2028,32,2028-08-07,457.7193544269397,0.005067789518145847,20280807,August
Trailways,2028,33,2028-08-14,457.34071543478854,0.005067789518145847,20280814,August
Trailways,2028,34,2028-08-21,462.51070139557766,0.005067789518145847,20280821,August
Trailways,2028,35,2028-08-28,461.1260407842972,0.005067789518145847,20280828,August
Trailways,2028,36,2028-09-04,464.1869330586617,0.005067789518145847,20280904,September
Trailways,2028,37,2028-09-11,451.242413536401,0.005067789518145847,20280911,September
Trailways,2028,38,2028-09-18,462.0713046722772,0.005067789518145847,20280918,September
Trailways,2028,39,2028-09-25,467.07750083688387,0.005067789518145847,20280925,September
Trailways,2028,40,2028-10-02,460.9047301604714,0.005067789518145847,20281002,October
Trailways,2028,41,2028-10-09,465.5970513287467,0.005067789518145847,20281009,October
Trailways,2028,42,2028-10-16,466.9997346602828,0.005067789518145847,20281016,October
Trailways,2028,43,2028-10-23,468.34324907855176,0.005067789518145847,20281023,October
Trailways,2028,44,2028-10-30,474.64164740996813,0.005067789518145847,20281030,October
Trailways,2028,45,2028-11-06,463.7450175178105,0.005067789518145847,20281106,November
Trailways,2028,46,2028-11-13,470.7070042291017,0.005067789518145847,20281113,November
Trailways,2028,47,2028-11-20,338.40066274705157,0.005067789518145847,20281120,November
Trailways,2028,48,2028-11-27,322.77752040885963,0.005067789518145847,20281127,November
Trailways,2028,49,2028-12-04,383.87747247138816,0.005067789518145847,20281204,December
Trailways,2028,50,2028-12-11,395.39705260272063,0.005067789518145847,20281211,December
Trailways,2028,51,2028-12-18,307.1560172703917,0.005067789518145847,20281218,December
Trailways,2028,52,2028-12-25,280.6663117085046,0.005067789518145847,20281225,December
Trailways,2029,1,2029-01-01,384.8004030609998,0.004667426941862826,20290101,January
Trailways,2029,2,2029-01-08,385.25304158071594,0.004667426941862826,20290108,January
Trailways,2029,3,2029-01-15,385.4000535828514,0.004667426941862826,20290115,January
Trailways,2029,4,2029-01-22,384.0302549921114,0.004667426941862826,20290122,January
Trailways,2029,5,2029-01-29,392.249819583652,0.004667426941862826,20290129,January
Trailways,2029,6,2029-02-05,393.5392730161733,0.004667426941862826,20290205,February
Trailways,2029,7,2029-02-12,399.5890965570612,0.004667426941862826,20290212,February
Trailways,2029,8,2029-02-19,401.5051412649192,0.004667426941862826,20290219,February
Trailways,2029,9,2029-02-26,407.1001766454532,0.004667426941862826,20290226,February
Trailways,2029,10,2029-03-05,401.48005051605327,0.004667426941862826,20290305,March
Trailways,2029,11,2029-03-12,407.95413413433215,0.004667426941862826,20290312,March
Trailways,2029,12,2029-03-19,407.06380015500326,0.004667426941862826,20290319,March
Trailways,2029,13,2029-03-26,407.5141519372497,0.004667426941862826,20290326,March
Trailways,2029,14,2029-04-02,411.5202626086377,0.004667426941862826,20290402,April
Trailways,2029,15,2029-04-09,401.3387884748893,0.004667426941862826,20290409,April
Trailways,2029,16,2029-04-16,405.95264714590644,0.004667426941862826,20290416,April
Trailways,2029,17,2029-04-23,279.2141080086204,0.004667426941862826,20290423,April
Trailways,2029,18,2029-04-30,267.94363091808856,0.004667426941862826,20290430,April
Trailways,2029,19,2029-05-07,409.3772478564361,0.004667426941862826,20290507,May
Trailways,2029,20,2029-05-14,407.26742483379934,0.004667426941862826,20290514,May
Trailways,2029,21,2029-05-21,280.1123626404484,0.004667426941862826,20290521,May
Trailways,2029,22,2029-05-28,273.8154547339014,0.004667426941862826,20290528,May
Trailways,2029,23,2029-06-04,389.77173681793073,0.004667426941862826,20290604,June
Trailways,2029,24,2029-06-11,397.3588255308457,0.004667426941862826,20290611,June
Trailways,2029,25,2029-06-18,383.9897435199397,0.004667426941862826,20290618,June
Trailways,2029,26,2029-06-25,386.50480222355293,0.004667426941862826,20290625,June
Trailways,2029,27,2029-07-02,387.5724796725163,0.004667426941862826,20290702,July
Trailways,2029,28,2029-07-09,392.5228009322006,0.004667426941862826,20290709,July
Trailways,2029,29,2029-07-16,402.81785084349957,0.004667426941862826,20290716,July
Trailways,2029,30,2029-07-23,405.94827295655165,0.004667426941862826,20290723,July
Trailways,2029,31,2029-07-30,402.7893441565047,0.004667426941862826,20290730,July
Trailways,2029,32,2029-08-06,406.595185682468,0.004667426941862826,20290806,August
Trailways,2029,33,2029-08-13,405.842585597213,0.004667426941862826,20290813,August
Trailways,2029,34,2029-08-20,406.6760202204948,0.004667426941862826,20290820,August
Trailways,2029,35,2029-08-27,407.54244762225875,0.004667426941862826,20290827,August
Trailways,2029,36,2029-09-03,409.725426596134,0.004667426941862826,20290903,September
Trailways,2029,37,2029-09-10,402.82583910478354,0.004667426941862826,20290910,September
Trailways,2029,38,2029-09-17,412.79219125547183,0.004667426941862826,20290917,September
Trailways,2029,39,2029-09-24,413.09301696673066,0.004667426941862826,20290924,September
Trailways,2029,40,2029-10-01,409.07397814804216,0.004667426941862826,20291001,October
Trailways,2029,41,2029-10-08,411.42692948587586,0.004667426941862826,20291008,October
Trailways,2029,42,2029-10-15,411.4848319300658,0.004667426941862826,20291015,October
Trailways,2029,43,2029-10-22,414.46920665573407,0.004667426941862826,20291022,October
Trailways,2029,44,2029-10-29,415.12540345819366,0.004667426941862826,20291029,October
Trailways,2029,45,2029-11-05,412.171242075026,0.004667426941862826,20291105,November
Trailways,2029,46,2029-11-12,413.05007552829153,0.004667426941862826,20291112,November
Trailways,2029,47,2029-11-19,300.37412740875465,0.004667426941862826,20291119,November
Trailways,2029,48,2029-11-26,274.2595572160686,0.004667426941862826,20291126,November
Trailways,2029,49,2029-12-03,347.0967112947521,0.004667426941862826,20291203,December
Trailways,2029,50,2029-12-10,351.88834575133006,0.004667426941862826,20291210,December
Trailways,2029,51,2029-12-17,277.26007266475534,0.004667426941862826,20291217,December
Trailways,2029,52,2029-12-24,251.01689950766433,0.004667426941862826,20291224,December
Trailways,2029,1,2029-12-31,398.2077289678118,0.004667426941862826,20291231,December
Trailways,2030,2,2030-01-07,342.2948455795136,0.004298693578260017,20300107,January
Trailways,2030,3,2030-01-14,342.44306077997305,0.004298693578260017,20300114,January
Trailways,2030,4,2030-01-21,340.3760900376824,0.004298693578260017,20300121,January
Trailways,2030,5,2030-01-28,342.65437745928153,0.004298693578260017,20300128,January
Trailways,2030,6,2030-02-04,342.6789911723973,0.004298693578260017,20300204,February
Trailways,2030,7,2030-02-11,349.2363964092192,0.004298693578260017,20300211,February
Trailways,2030,8,2030-02-18,352.7591972639736,0.004298693578260017,20300218,February
Trailways,2030,9,2030-02-25,358.21928429795895,0.004298693578260017,20300225,February
Trailways,2030,10,2030-03-04,355.0185278852177,0.004298693578260017,20300304,March
Trailways,2030,11,2030-03-11,357.99819195082125,0.004298693578260017,20300311,March
Trailways,2030,12,2030-03-18,359.07112935411334,0.004298693578260017,20300318,March
Trailways,2030,13,2030-03-25,359.21085274928015,0.004298693578260017,20300325,March
Trailways,2030,14,2030-04-01,362.41507521178454,0.004298693578260017,20300401,April
Trailways,2030,15,2030-04-08,356.78626185898815,0.004298693578260017,20300408,April
Trailways,2030,16,2030-04-15,358.83354057313403,0.004298693578260017,20300415,April
Trailways,2030,17,2030-04-22,301.7352942916107,0.004298693578260017,20300422,April
Trailways,2030,18,2030-04-29,285.7985624065742,0.004298693578260017,20300429,April
Trailways,2030,19,2030-05-06,360.27602797100224,0.004298693578260017,20300506,May
Trailways,2030,20,2030-05-13,362.35937412595445,0.004298693578260017,20300513,May
Trailways,2030,21,2030-05-20,303.43706012673687,0.004298693578260017,20300520,May
Trailways,2030,22,2030-05-27,295.9421868977465,0.004298693578260017,20300527,May
Trailways,2030,23,2030-06-03,337.4393162879371,0.004298693578260017,20300603,June
Trailways,2030,24,2030-06-10,352.6171723577823,0.004298693578260017,20300610,June
Trailways,2030,25,2030-06-17,341.11882206002946,0.004298693578260017,20300617,June
Trailways,2030,26,2030-06-24,343.23385966418573,0.004298693578260017,20300624,June
Trailways,2030,27,2030-07-01,341.78008564967814,0.004298693578260017,20300701,July
Trailways,2030,28,2030-07-08,351.16594393403153,0.004298693578260017,20300708,July
Trailways,2030,29,2030-07-15,358.42180254497003,0.004298693578260017,20300715,July
Trailways,2030,30,2030-07-22,359.1887492649811,0.004298693578260017,20300722,July
Trailways,2030,31,2030-07-29,356.1860925328805,0.004298693578260017,20300729,July
Trailways,2030,32,2030-08-05,357.37133375857087,0.004298693578260017,20300805,August
Trailways,2030,33,2030-08-12,357.02541174357646,0.004298693578260017,20300812,August
Trailways,2030,34,2030-08-19,360.2508450282966,0.004298693578260017,20300819,August
Trailways,2030,35,2030-08-26,359.55983099993955,0.004298693578260017,20300826,August
Trailways,2030,36,2030-09-02,361.7374518202783,0.004298693578260017,20300902,September
Trailways,2030,37,2030-09-09,352.8982368731218,0.004298693578260017,20300909,September
Trailways,2030,38,2030-09-16,360.9581215240971,0.004298693578260017,20300916,September
Trailways,2030,39,2030-09-23,364.00107406174504,0.004298693578260017,20300923,September
Trailways,2030,40,2030-09-30,359.50893605422914,0.004298693578260017,20300930,September
Trailways,2030,41,2030-10-07,362.8510320219583,0.004298693578260017,20301007,October
Trailways,2030,42,2030-10-14,363.69944980295566,0.004298693578260017,20301014,October
Trailways,2030,43,2030-10-21,364.97667449105353,0.004298693578260017,20301021,October
Trailways,2030,44,2030-10-28,368.84912891752197,0.004298693578260017,20301028,October
Trailways,2030,45,2030-11-04,361.86101575340285,0.004298693578260017,20301104,November
Trailways,2030,46,2030-11-11,366.1658141816314,0.004298693578260017,20301111,November
Trailways,2030,47,2030-11-18,269.1331285630128,0.004298693578260017,20301118,November
Trailways,2030,48,2030-11-25,255.64332649450006,0.004298693578260017,20301125,November
Trailways,2030,49,2030-12-02,303.75346274943985,0.004298693578260017,20301202,December
Trailways,2030,50,2030-12-09,311.4057572937896,0.004298693578260017,20301209,December
Trailways,2030,51,2030-12-16,246.77284906177823,0.004298693578260017,20301216,December
Trailways,2030,52,2030-12-23,226.7611235361816,0.004298693578260017,20301223,December
DeCamp,2026,2,2026-01-05,245.6406091189778,0.0026511423259164397,20260105,January
DeCamp,2026,3,2026-01-12,246.94043544610918,0.0026511423259164397,20260112,January
DeCamp,2026,4,2026-01-19,245.8302202797748,0.0026511423259164397,20260119,January
DeCamp,2026,5,2026-01-26,245.59160788157052,0.0026511423259164397,20260126,January
DeCamp,2026,6,2026-02-02,247.52917136023189,0.0026511423259164397,20260202,February
DeCamp,2026,7,2026-02-09,242.9015795016734,0.0026511423259164397,20260209,February
DeCamp,2026,8,2026-02-16,251.0758605918927,0.0026511423259164397,20260216,February
DeCamp,2026,9,2026-02-23,255.54137505045563,0.0026511423259164397,20260223,February
DeCamp,2026,10,2026-03-02,259.55407624148046,0.0026511423259164397,20260302,March
DeCamp,2026,11,2026-03-09,258.33401400920366,0.0026511423259164397,20260309,March
DeCamp,2026,12,2026-03-16,258.3017057262492,0.0026511423259164397,20260316,March
DeCamp,2026,13,2026-03-23,259.5960842089042,0.0026511423259164397,20260323,March
DeCamp,2026,14,2026-03-30,260.19360356427404,0.0026511423259164397,20260330,March
DeCamp,2026,15,2026-04-06,262.3772051591494,0.0026511423259164397,20260406,April
DeCamp,2026,16,2026-04-13,258.54628059864547,0.0026511423259164397,20260413,April
DeCamp,2026,17,2026-04-20,261.6053745075061,0.0026511423259164397,20260420,April
DeCamp,2026,18,2026-04-27,237.50799809186407,0.0026511423259164397,20260427,April
DeCamp,2026,19,2026-05-04,220.89871808549142,0.0026511423259164397,20260504,May
DeCamp,2026,20,2026-05-11,260.43925349722264,0.0026511423259164397,20260511,May
DeCamp,2026,21,2026-05-18,263.98300317962725,0.0026511423259164397,20260518,May
DeCamp,2026,22,2026-05-25,240.43187462900212,0.0026511423259164397,20260525,May
DeCamp,2026,23,2026-06-01,231.43438798570517,0.0026511423259164397,20260601,June
DeCamp,2026,24,2026-06-08,238.57234565622113,0.0026511423259164397,20260608,June
DeCamp,2026,25,2026-06-15,251.9360743273873,0.0026511423259164397,20260615,June
DeCamp,2026,26,2026-06-22,244.60966503117487,0.0026511423259164397,20260622,June
DeCamp,2026,27,2026-06-29,246.78833261293786,0.0026511423259164397,20260629,June
DeCamp,2026,28,2026-07-06,254.184990313343,0.0026511423259164397,20260706,July
DeCamp,2026,29,2026-07-13,259.09626080396026,0.0026511423259164397,20260713,July
DeCamp,2026,30,2026-07-20,261.3680603176212,0.0026511423259164397,20260720,July
DeCamp,2026,31,2026-07-27,257.9487959249211,0.0026511423259164397,20260727,July
